company-externalId,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,company-owners,company-note
116659526902,Royal Academy of Dance,020 7326 8000,,36 Battersea Square,London,London,SW11 3RA,GB,"London, London, UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659526928,Action Medical, 01403 210406,,"Action Medical Research, Vincent House",,West Sussex,RH12 2DP,,West Sussex,,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-10-29
By: Kelsey Carew
Last Perm Job: 2015-10-13
Managed By: Kelsey Carew
Contract: Kelsey Carew
"
116659527264,Royal Central School of Speech and Drama,020 7722 8183,,"Embassy Theatre, 62-64 Eton Avenue",London ,London ,NW3 3HY,GB,"London , London , UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659533219,Royal College of Music,020 7591 4300,,Prince Consort Rd,London,,SW7 2BS,GB,"London, UNITED KINGDOM",97263721.rtf,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659533705,Royal College of Obstetricians and Gynaecologists,020 7772 6200,,27 Sussex Pl,London ,,NW1 4RG,GB,"London , UNITED KINGDOM",97264689.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659534740,Royal College of Ophthalmologists,020 7935 0702,,18 Stephenson Way,London ,,NW1 2HD,GB,"London , UNITED KINGDOM",97264997.rtf,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659534889,Royal College of Pathologists,020 7451 6700,,"21 Prescot St, 4th Floor",London,,E1 8BB,GB,"London, UNITED KINGDOM",97265207.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-07-29
By: Matthew Mangan
Contract: Matthew Mangan
"
116659537110,Royal College of Physicians,020 3075 1649,,11 St Andrews Place,London,London,NW1 4LE,GB,"London, London, UNITED KINGDOM",97266205.rtf,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659568562,Posten Norge,47 23 14 90 00,,Oslo,,,,NO,NORWAY,,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659570343,Department for Culture Media and Sport,02072 116 000,,100 Parliment Street,London ,,SW1A 2BQ,GB,"London , UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Matthew Mangan
"
116659570424,VisitBritain,,,London,,,,GB,UNITED KINGDOM,,,"Status: Incomplete
Client Type: Head Office
Contract: Matthew Mangan
"
116659570565,world jewish relief 2,,,xxx,,,,,,,,"Status: Lead
Client Type: Head Office
Contract: Kelsey Carew
"
116659578500,Finer Vision,02073 945 544,,"5 Risborough St, ",London ,,SE1 0HG,,London ,,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-08-07
By: Lawrence Donnelly
Last Perm Job: 2015-08-07
Managed By: Lawrence Donnelly
Contract: Lawrence Donnelly
"
116659597041,Kings College University London,020 7836 5454,,"Strand, London ",,London,WC2R 2LS,GB,"London, UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-08-17
By: Matthew Mangan
Contract: Matthew Mangan
"
116659601700,Oasis Trust,020 7921 4200,,"The Oasis Centre,  1 Kennington Road",,London,SE1 7QP,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-08-13
By: Kelsey Carew
Contract: Kelsey Carew
"
116659608452,Queen Mary University,020 7882 5555,,Mile End Rd,,London,E1 4NS,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116659622875,Bloodwise,02075 042 200,,"Leukaemia & Lymphoma Research  , 39-40 Eagle Street",,London ,WC1R 4TH,,London ,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-04-13
By: Alastair Band
Contract: Kelsey Carew
"
116659643134,Capital on Tap,020 8962 7401,https://www.capitalontap.com/,"Westbourne Studios, 242 Acklam Rd",London,,W10 5JJ,GB,"London, UNITED KINGDOM",97408671.rtf,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-08-26
By: David Robinson
Contract: David Robinson
"
116659655907,Craneware plc.,01315 503 168,www.craneware.com,1 Tanfield,Edinburgh,,EH3 5DA,GB,"Edinburgh, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116659669921,Amnesty International,02070 331 500,,"25 New Inn Yard,  ",,London,EC2A 3EA,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-10-17
By: Henry Jackson
Contract: Kelsey Carew
"
116659684870,STC Energy Ltd,01257 236820,,"STC House, 7 Elmfield Road",Bromley,Kent,BR1 1LT,,"Bromley, Kent",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-08-27
By: David Robinson
Contract: David Robinson
"
116659688847,AYMTM,08452 171 600,,"Unit 4 Anglo Office Park, White Lion Road",Amersham,Buckinghamshire,HP7 9FB,GB,"Amersham, Buckinghamshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116659702376,Demelza,02088 599 800,,"Demelza House, , Rook Lane,",Sittingbourne,Kent,ME9 8DZ,,"Sittingbourne, Kent",,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-09-02
By: Kelsey Carew
Contract: Kelsey Carew
"
116659716816,Teenage Cancer Trust,020 7612 0370,,"Teenage Cancer Trust, Third floor 93 Newman Street",,London ,W1T 3EZ,,London ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-04
By: Kelsey Carew
Contract: Kelsey Carew
"
116659719040,Mary's Meals,0141 336 7094,,"Units 10-13 Claremont Centre, 39 Durham Street",,Glasgow ,G41 1BS,,Glasgow ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-04
By: Kelsey Carew
Contract: Kelsey Carew
"
116659719111,Alzheimer's Society,02074 233 500,,"Alzheimer's Society Devon House ,   58 St Katharine's Way ",,London ,E1W 1LB,,London ,,,"Status: Active
Client Type: Head Office
Contract: Kelsey Carew
"
116659722268,St Andrews First Aid,0300 4 666 999,,"1 Woodgate Drive , Eastfield Industrial Estate ",Glenrothes ,Fife ,KY7 4PD,,"Glenrothes , Fife ",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-04
By: Kelsey Carew
Contract: Kelsey Carew
"
116659731472,Lloyds Banking Group,+44 (0) 20 7626 1500,,25 Gresham Street ,,London ,EC2V 7HN,,London ,,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116659734097,Datalytyx ltd,0845 716 119,http://www.datalytyx.com/,"1st Floor Holborn Gate, 330 High Holborn",London,,WC1V 7QT,,London,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116659738800,Performing Rights Society,+44 (0) 20 7580 5544,,2 Pancras Square  ,,London,N1C 4AG,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116659753063,National Landlords Association,,,"House 200, Skyline House, 200 Union St",London,,SE1 0LX,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-10
By: David Robinson
Contract: David Robinson
"
116659753486,CHELSEA FOOTBALL CLUB,02079 582 190 ,,"Stamford Bridge,Fulham Road",london,,SW6 1HS,,london,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-11-27
By: Eric Thwaite
Last Perm Job: 2017-11-27
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
116659775346,Touch Systems Ltd,0121 248 2448,,"7 The Pavilions, Cranmore Dr",Solihull,,B90 4SB,,Solihull,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-01-20
By: David Robinson
Contract: David Robinson
"
116659781774,Kallik Ltd,,,"2 Anker Court, Bonehill Road",,Staffs,B78 3HP,,Staffs,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-16
By: David Robinson
Contract: David Robinson
"
116659784124,Xennia,01462 705220,,"Monroe House, Works Road",Letchworth Garden City,,SG6 1LN,,Letchworth Garden City,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-16
By: David Robinson
Contract: David Robinson
"
116659788636,STAtravel,0207 3616202,,-,,,,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-17
By: David Robinson
Contract: David Robinson
"
116659838379,Redeemed Christian Church of God,020 7394 7042,,54 Ossory Road,,London,E1 5AN,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116659852220,Rainforest Foundation,+44 (0) 20 7485 0193,,"The Rainforest Foundation UK   , 233a Kentish Town Road ",,London ,NW5 2JT,GB,"London , UNITED KINGDOM",,,"Status: Incomplete
Client Type: Head Office
Contract: Kelsey Carew
"
116659860164,Storm Technologies,01923 80 10 80,,"The Boulevard, Blackmoor Lane",Watford,Hertfordshire,WD18 8YW,,"Watford, Hertfordshire",,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2016-01-19
By: David Robinson
Contract: David Robinson
"
116659860472,IPV Limited,01223 413 690,,"The Quorum, Barnwell Road",Cambridge,,CB5 8RE,,Cambridge,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-09-29
By: David Robinson
Contract: David Robinson
"
116672280879,Onehydra,020 3326 1888,,"The Varnish Works, 3 Bravingtons Walk",,,N1 9AJ,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-10-07
By: David Robinson
Contract: David Robinson
"
116672412160,dam digital,,,"Holden House, 57 Rathbone Place",,,W1T 1JU,,,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672459992,UK Digital Results Ltd,01920 444797,,"Rush Green Hall, Rush Green",,Herts,SG13 7SD,,Herts,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-03
By: David Robinson
Contract: David Robinson
"
116672469888,Paperless Receipts Ltd.,020 7400 0240,,"Colonial Buildings, 59-61 Hatton Garden", London,,EC1N 8LS,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-04
By: David Robinson
Contract: David Robinson
"
116672471565,The London Clinic,020 7935 4444,,20 Devonshire Place,London,London,W1G 6BN,,"London, London",104647890.rtf,,"Status: Incomplete
Client Type: Site
Contract: Stephen Hellier
"
116672482999,Infinity Wireless,01212 001 375 ,,10 Caroline Point ,Birmingham ,,B3 1UF,,Birmingham ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-05
By: David Robinson
Contract: David Robinson
"
116672527328,Core Gaming Ltd,01564 739 062,,"Suite 2. Greville House, 1697a High Street Knowle",Solihull,,B93 0LN,,Solihull,,,"Status: Active
Client Type: Head Office
Contract: David Robinson
"
116672551199,Actual Experience,01225 731 340,,"The Tramshed, Beehive Yard",Bath,,BA1 5BB,,Bath,,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-11-27
By: Danielle Green
Contract: Danielle Green
"
116672553849,Thompson's Solicitors,0800 331 7346,,"Congress House, 23-28 Great Russell St ",,,WC1B 3LW,,,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-16
By: Carl Ashdown
Contract: Carl Ashdown
"
116672566737,Eurostop Ltd.,,,"West Africa House, Ashbourne Road",,,W5 3QP,,,,,"Status: Incomplete
Client Type: Head Office
Contract: David Robinson
"
116672572150,RCI,0845 60 86 380,,Kettering Parkway    ,Northamptonshire ,,NN15 6EY,,Northamptonshire ,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-11-19
By: Kelsey Carew
Last Perm Job: 2015-11-18
Managed By: Kelsey Carew
Contract: Kelsey Carew
"
116658769902,The Marketing Practice (UK),01235 833 233,www.themarketingpractice.com,"The Great Barn, The Old Estate Yard",Wantage,Oxfordshire,OX12 8JY,GB,"Wantage, Oxfordshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658770001,The 7th Chamber Ltd,02073 247 560,www.the7thchamber.com,5 Calvert Avenue,London,,E2 7JP,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658770021,TH_NK Ltd,01912 417 000,www.think.eu,55 Degrees North,Newcastle Upon Tyne,,NE1 6BF,GB,"Newcastle Upon Tyne, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658770026,TH_NK 2,02075 046 000,www.think.eu,8-14 Vine Hill,London,,EC1R 5DX,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-03-31
By: Simran Jutley
Contract: Karen Hellier
"
116658784258,Sizzle Creative Agency Ltd,01204 370 742,www.sizzlecreative.co.uk,68 St Georges Rd,Bolton,,BL1 2DD,GB,"Bolton, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658797992,TNT Express,(0)1827 303030,,Abeles Way,,,CV9 2RY,,,,,"Status: Incomplete
Client Type: Head Office
Contract: Carl Ashdown
"
116658799074,Barnardos,,,"Tanners Lane Barkingside, Ilford Essex",Essex,,IG6 1QG,,Essex,96406545.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-04-08
By: Timothy McAllister
Contract: Timothy McAllister
"
116658800824,Cambridge Energy Data Lab,01223330970,http://camenergydatalab.com/,3 Charles Babbage Rd,Cambridge,,CB3 0GT,,Cambridge,,,"Status: Incomplete
Client Type: Head Office
Contract: Marcin  Hordyniec
"
116658803189,April-Six,01895 825 599,,"Chaplin House,  , Harefield",Uxbridge,,UB9 6NS,,Uxbridge,,,"Status: Active
Client Type: Head Office
Contract: Lawrence Donnelly
"
116658804440,Arbuthnot Latham,02070 122 555,,Arbuthnot House 7 Wilson Street,London,,EC2M 2SN,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2015-03-18
By: Timothy McAllister
Contract: Timothy McAllister
"
116658807275,Rhino Design (Manchester),01613 301 661,www.rhinodesign.co.uk,Monaghan House,Hyde,,SK14 2EP,GB,"Hyde, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658807355,Razorfish Ltd,02079 074 545,www.razorfish.com,Elsley Court,London,,W1W 8BE,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658807381,R1 Digital Media Ltd,01270 323 007,www.r1-agency.com,The Smithy,Crewe,Cheshire,CW1 5UE,GB,"Crewe, Cheshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658807418,R.O. Eye Ltd,01614 571 285,www.ro-eye.co.uk,502c Chancey Place,Manchester,,M2 2JT,GB,"Manchester, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658812825,SearchMetrics,02036952150,http://www.searchmetrics.com/,"York House, 3rd Floor, 207-221 Pentonville Road",London,,N1 9UZ,,London,,,"Status: Incomplete
Client Type: Head Office
Last Contacted: 2015-03-11
By: Marcin  Hordyniec
Contract: Marcin  Hordyniec
"
116658814512,Kantar 2,0207160550,,222 Gray's Inn Road ,London,,WC1X 8HB,,London,,,"Status: Incomplete
Client Type: Head Office
Contract: Eric Thwaite
"
116658815427,Monitise Create Ltd,02036 571 999,www.monitisecreate.com,2 Sheraton Street,London,,W1S 3AX,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658836722,Material_UK,01412 047 970,materialmc.co.uk,6th Floor,Glasgow,,G3 8HB,GB,"Glasgow, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658836892,M&C Saatchi Mobile,02075 434 600,www.mcsaatchimobile.com,30 Great Pulteney Street,London,,W1F 9NN,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658836978,Lowe Profero Ltd,02073 872 000,www.loweprofero.com,113 Mandela Street,London,,NW1 0DU,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658837146,iProspect,02074 922 800,www.iprospect.com,"5th Floor, 10 Trinton Streeet",London,,NW1 3BS,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-01-25
By: Niamh Stone
Contract: Karen Hellier
"
116658837183,Incentivated Ltd,02073 922 323,www.incentivated.com,23 Curtain Rd,London,,EC2A 3LT,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658837196,IDA Advertising Ltd,01371 875 375,www.ida-advertising.co.uk,"Spire House, White Street",Great Dunmow,Essex,CM6 1BD,GB,"Great Dunmow, Essex, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658837218,Howell Penny Ltd,01442 873 777,www.howellpenny.com,"The Old Dairy, 26 Lower Kings Road",Berkhamsted,Hertfordshire,HP4 3AA,GB,"Berkhamsted, Hertfordshire, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658837229,House Of Kaizen Ltd,02072 534 133,www.houseofkaizen.com,"Hoffman Square, 50 Buttesland Street",London,,N1 6BY,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658837670,Harvest Digital Ltd,02074 797 500,www.harvestdigital.com,69-71 Newman Street,London,,W1T 3EQ,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-01-22
By: Niamh Stone
Contract: Karen Hellier
"
116658845530,Assima,02033 283 280,,1 Ropemaker Street,London,,EC2Y 9AW,,London,,,"Status: Active
Client Type: Head Office
Contract: James Butler
"
116658845550,State of Flux,0207 842 0600,,222-225 Strand,London,,WC2R 1BA,,London,,,"Status: Active
Client Type: Head Office
Last Contacted: 2017-04-20
By: Max Petch
Last Perm Job: 2016-11-17
Managed By: Max Petch
Contract: James Butler
"
116658845751,Exponential Interactive,02034 117 401,,5th Floor Coin House,London,,W1U 1JA,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658845955,EMG Media & Marketing,02073 796 222,www.emg-ents.com,11 Maiden Lane,London,,WC2E 7NA,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658845969,Dog Digital Ltd,01415 720 730,www.dogdigital.com,20 Buchanan Street,Glasgow,,G1 3LB,GB,"Glasgow, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658846000,Digital Marmalade Ltd,02082 495 655,www.digitalmarmalade.co.uk,65 & 66 Maltings Place,London,,SE1 3LJ,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658846028,Croud Inc Ltd,02037 633 740,www.croud.co.uk,87A Worship Street,London,,EC2A 2BE,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-02-10
By: Niamh Stone
Contract: Karen Hellier
"
116658855454,Orbus Software,0870 991 1851,,111 Buckingham Palace Road,London,,SW1S 0SR,,London,96469272.rtf,,"Status: Active
Client Type: Head Office
Last Contacted: 2016-04-18
By: James Butler
Last Perm Job: 2016-04-06
Managed By: James Butler
Contract: James Butler
"
116658856290,Brandfuel Ltd,02074 245 444,www.brandfuel.co.uk,35 Britannia Row,London,,N1 8QH,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658856342,Blonde Digital Ltd,02078 746 369,www.blonde.net,7 Midford Place,London,,W1T 5BG,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
116658856417,Barracuda Digital Ltd,02075 931 848,www.barracuda-digital.co.uk,1 Westminister Bridge Rd,London,,SE1 7XW,GB,"London, UNITED KINGDOM","105239966.jpg,105239967.jpg",,"Status: Active
Client Type: Head Office
Last Contacted: 2016-04-19
By: Stephen Hellier
Last Perm Job: 2016-04-19
Managed By: Stephen Hellier
Contract: Karen Hellier
"
116658856442,Atomic London Ltd,02036 170 950,www.atomic-london.co.uk,91-91 Saffron Hill,London,,EC1N 8QP,GB,"London, UNITED KINGDOM",,,"Status: Active
Client Type: Head Office
Contract: Karen Hellier
"
