company-externalId,client_id,company-name,company-phone,company-website,company-locationAddress,company-locationCity,company-locationState,company-locationZipCode,company-locationCountry,company-locationName,company-document,insert_timestamp,company-owners,company-note
82413,1094266,FSA,02070 661 000,,"25 The North Colonade,Canary Wharf",London,,E14 5HS,GB,"London, UNITED KINGDOM",,02/03/2009 14:22:58,Eric@initi8recruitment.com ,"ID: 1094266
Status: Active
Created By: Eric Thwaite
Last Contacted: 2015-12-03
By: Danielle Green
Last Updated: 2017-02-10
By: Sam Covey
Last Perm Job: 2010-10-25
Managed By: Jessica Miles
Contract: Eric Thwaite
"
82467,1094267,Standard and Poors,"02071763690,02071763800",,20Canade Square,London,,e14 5lh,GB,"London, UNITED KINGDOM",,02/03/2009 17:03:50,Eric@initi8recruitment.com ,"ID: 1094267
Status: Incomplete
Created By: Eric Thwaite
Last Updated: 2016-11-10
By: Sam Covey
Contract: Eric Thwaite
"
82593,1094268,Save the Children,020 7012 6400,www.savethechildren.com,"1 St John's Lane, Farringdon",London,London,EC1M 4AR,GB,"London, London, UNITED KINGDOM",,04/03/2009 10:33:30,Stephen@initi8recruitment.com ,"ID: 1094268
Status: Incomplete
Created By: Stephen Hellier
Last Contacted: 2015-08-04
By: Kelsey Carew
Last Updated: 2016-09-14
By: Sam Covey
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Oct 17 2014  2:09PM


02032720300 for the international office in Farringdon


"
82681,1094269,Direct Line Group,01132 920 667,,"Churchill Court, West Moorland Road",Bromley,Kent ,BR1 1DP,,"Bromley, Kent ",,04/03/2009 15:22:35,Stephen@initi8recruitment.com ,"ID: 1094269
Status: Active
Created By: Stephen Hellier
Last Contacted: 2015-12-23
By: Danielle Green
Last Updated: 2018-07-24
By: Karen Hellier
Last Perm Job: 2013-11-26
Managed By: Danielle Green
Last Contract Job: 2013-03-27
Managed By: Gurdeep Singh
Contract: Stephen Hellier
"
82708,1094270,Tribal Group,0845 123 6001,www.tribalgroup.co.uk,87-91 Newman Street,London,London,W1T 3EY,GB,"London, London, UNITED KINGDOM",,05/03/2009 09:26:07,Stephen@initi8recruitment.com ,"ID: 1094270
Status: Active
Created By: Stephen Hellier
Last Contacted: 2015-08-11
By: Lawrence Donnelly
Last Updated: 2016-07-20
By: Sam Covey
Last Perm Job: 2014-06-17
Managed By: James Butler
Contract: Stephen Hellier
"
82733,1094271,Northrop Grumman (Sperry Marine),020 8329 2000,www.sperry-marine.com,Burlington ,New Malden,Surrey ,KT3 4NR,GB,"New Malden, Surrey , UNITED KINGDOM",,05/03/2009 11:01:20,Stephen@initi8recruitment.com ,"ID: 1094271
Status: Incomplete
Created By: Stephen Hellier
Last Contacted: 2009-04-24
By: Stephen Hellier
Last Updated: 2016-07-29
By: Karen Hellier
Last Perm Job: 2009-04-24
Managed By: Stephen Hellier
Contract: Stephen Hellier
"
82805,1094272,Liverpool Victoria (Bournemouth),01202 292333,,County Gate,Bournemouth,Dorset,BH1 2NF,,"Bournemouth, Dorset",,06/03/2009 11:34:46,Adam.oliver@initi8recruitment.com ,"ID: 1094272
Status: Active
Created By: Sam King
Last Contacted: 2019-01-11
By: Louise Rowson
Last Updated: 2019-03-19
By: Louise Rowson
Last Perm Job: 2018-08-23
Managed By: Louise Rowson
Last Contract Job: 2019-01-11
Managed By: Louise Rowson
Contract: Adam Oliver
"
82820,1094273,The Telegraph,02079312000,,111 Buckingham Palace Road,London,,SW1W 2NF,,London,,06/03/2009 15:49:32,Adam.oliver@initi8recruitment.com ,"ID: 1094273
Status: Incomplete
Created By: Sam King
Last Updated: 2018-02-15
By: Eric Thwaite
Contract: Adam Oliver
"
82916,1094274,Towers Watson,02071702000,,71 High Holborn,London,London,WC1V 6TP,GB,"London, London, UNITED KINGDOM",,09/03/2009 11:26:22,Eric@initi8recruitment.com ,"ID: 1094274
Status: Incomplete
Created By: Eric Thwaite
Last Contacted: 2015-12-17
By: David Robinson
Last Updated: 2018-09-12
By: Karen Hellier
Last Perm Job: 2013-05-08
Managed By: Jonathan Boyes
Contract: Eric Thwaite
"
82968,1094275,Business & Decision (Italy),+39 3939018704,,"4, via dei Caudini",Rome,,00185,IT,"Rome, ITALY",,09/03/2009 17:03:35,Eric@initi8recruitment.com ,"ID: 1094275
Status: Incomplete
Created By: Eric Thwaite
Source: 8249263
Last Contacted: 2009-03-09
By: Eric Thwaite
Last Updated: 2017-01-10
By: Sam Covey
Last Perm Job: 2009-03-09
Managed By: Eric Thwaite
Contract: Eric Thwaite
"
83304,1094276,Trinity Mirror,0207 293 3000,http://www.trinitymirror.com/,"One Canada Square, Canary Wharf",London,,E14 5AP,,London,,12/03/2009 14:42:27,Adam.oliver@initi8recruitment.com ,"ID: 1094276
Status: Incomplete
Created By: Sam King
Last Updated: 2016-07-20
By: Sam Covey
Contract: Adam Oliver
"
84277,1094277,EMB (Surrey),01372 751 060,,"Sadlers Court,64-74 East Street",Epsom,,KT17 1HB,GB,"Epsom, UNITED KINGDOM",,25/03/2009 09:47:55,Eric@initi8recruitment.com ,"ID: 1094277
Status: Incomplete
Created By: Eric Thwaite
Last Updated: 2017-01-31
By: Sam Covey
Contract: Eric Thwaite
"
85047,1094278,Paloma, 020 7247 5575,,110 Middlesex Street,London,London,E1 7HY,GB,"London, London, UNITED KINGDOM",,02/04/2009 14:58:44,Stephen@initi8recruitment.com ,"ID: 1094278
Status: Incomplete
Created By: Stephen Hellier
Last Updated: 2016-07-27
By: Sam Covey
Contract: Stephen Hellier
"
85363,1094279,Game Account Global Ltd,02072 926 260,,"Axtell House, 23-24 Warwick Street",London,,W1B 5NQ,GB,"London, UNITED KINGDOM",,06/04/2009 16:30:17,Eric@initi8recruitment.com ,"ID: 1094279
Status: Active
Created By: Eric Thwaite
Source: 8249263
Last Updated: 2018-08-09
By: Karen Hellier
Contract: Eric Thwaite
"
85368,1094280,Department of Health,02072 103 000,,"Richmond House, 79 Whitehall",London,,SW1A 2NS,,London,,06/04/2009 17:10:54,Eric@initi8recruitment.com ,"ID: 1094280
Status: Active
Created By: Eric Thwaite
Last Updated: 2016-07-05
By: Karen Hellier
Contract: Eric Thwaite
"
85370,1094281,covea insurance,01189 140 988 / 01422 331 166,,2 Norman Place,Reading,,RG1 8DA,,Reading,"96077149.docx,105612864.msg,105612865.doc",06/04/2009 17:20:53,Eric@initi8recruitment.com ,"ID: 1094281
Status: Active
Created By: Eric Thwaite
Last Contacted: 2016-07-19
By: Sam Covey
Last Updated: 2016-07-19
By: Sam Covey
Last Perm Job: 2016-07-05
Managed By: Stephen Hellier
Last Contract Job: 2015-08-26
Managed By: Stephen Hellier
Contract: Eric Thwaite

General Notes: 
CREATED DATE: Jun  9 2009 11:41AM

	This company are in the times top 100 companies to work for they are a large french insurance company and know what they are about, they have offices in Halifax and reading.  We have terms agreed in the document libary - Signed by bethanie Wilkinson 
	Basic salary:       
	
		Up to £24,999 – 15% fee of basic salary
		£25,000 - £39,999 – 18% fee of basic salary
		£40,000 + - 20% fee of basic salary (The BCM role will most likely fall in to this category)
	
	


 


	Rebate periods:
	
		0 – 4 weeks – 100%
		5 – 8 weeks – 75%
		9 – 16 weeks – 25%
	
	



	Payment terms: invoiced on successful candidate start date & invoice to be paid within 30 days.


Benefits: 

	Pension (can pay in immediately, Covea contribute 3 months into your employment which is 6% with an additional 3% should you contribute 3% yourself giving a grand total of 12%)
	Bupa Health
	Childcare Vouchers
	Interest Free Season Ticket Loan (Travel and Parking) 
	25 Days holidays 
	Flexible working
	Support for professional qualifications
	Discounted Insurance products




"
85394,1094282,Monitise Group,0) 20 3657 0900,WWW.MONITISEGROUP.COM,"Warnford House, 29 Frogmorton Street",London,LONDON,EC2N 2AT ,GB,"London, LONDON, UNITED KINGDOM",,07/04/2009 10:32:59,Stephen@initi8recruitment.com ,"ID: 1094282
Status: Incomplete
Created By: Stephen Hellier
Last Contacted: 2016-03-14
By: Danielle Green
Last Updated: 2016-07-28
By: Karen Hellier
Contract: Stephen Hellier
"
85534,1094283,Assurant Solutions,01753 493 300,,"Assurant House , 6-12 Victoria Street",Windsor ,Berkshire,SL4 1EN,GB,"Windsor , Berkshire, UNITED KINGDOM",,09/04/2009 10:31:15,Eric@initi8recruitment.com ,"ID: 1094283
Status: Active
Created By: Eric Thwaite
Source: 8249263
Last Updated: 2016-06-19
By: Karen Hellier
Contract: Eric Thwaite

General Notes: 
CREATED DATE: Jan  6 2011  2:19PM
Protect your bubble is a trading company of Assurant Solutions.

"
85819,1094284,Evolution Gaming,020 7563 9140,www.evolutiongaming.com,5 Baker Street ,London,London,W1U 7EU,GB,"London, London, UNITED KINGDOM",,15/04/2009 09:13:03,Stephen@initi8recruitment.com ,"ID: 1094284
Status: Incomplete
Created By: Stephen Hellier
Last Contacted: 2009-06-22
By: Stephen Hellier
Last Updated: 2009-11-19
By: Stephen Hellier
Contract: Stephen Hellier
"
85836,1094285,Bet365, 01782 684757,www.bet365.com,"Hillside, Festival Way ",STOKE ON TRENT ,,ST1 5SH,,STOKE ON TRENT ,,15/04/2009 11:00:04,Stephen@initi8recruitment.com ,"ID: 1094285
Status: Active
Created By: Stephen Hellier
Last Contacted: 2011-07-14
By: Paul Koch
Last Updated: 2016-06-23
By: Karen Hellier
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Jan  9 2012  4:18PM
very much a no names culture here.. very protective about putting people through

"
85872,1094286,Partnership Assurance,0845 108 7237,http://www.partnership.co.uk/,"Sackville House, 143-149 Fenchurch Street",London,,EC3M 6BN,,London,,15/04/2009 14:24:54,Jan.Cook@initi8recruitment.com,"ID: 1094286
Status: Active
Created By: Sam King
Last Contacted: 2015-09-24
By: Carl Ashdown
Last Updated: 2016-07-27
By: Sam Covey
Last Perm Job: 2012-02-08
Managed By: Jan Cook
Contract: Jan Cook
"
86262,1094287,Logan Tod,0207 5505455,http://www.logantod.com/index.htm,"22 Longacre , Covent Garden",London ,,WC2E 9LY,,London ,,21/04/2009 09:42:00,Curtis.Reed@initi8recruitment.com,"ID: 1094287
Status: Incomplete
Created By: Sam King
Last Contacted: 2011-07-13
By: Jerome Marks
Last Updated: 2016-07-26
By: Karen Hellier
Last Perm Job: 2011-07-13
Managed By: Jerome Marks
Contract: Curtis Reed
"
86335,1094288,Tequila,020 7440 1100,,80 Dean Street,London,,W1D 3HA,GB,"London, UNITED KINGDOM",,21/04/2009 16:34:21,Eric@initi8recruitment.com ,"ID: 1094288
Status: Incomplete
Created By: Eric Thwaite
Last Updated: 2016-11-09
By: Sam Covey
Contract: Eric Thwaite
"
86790,1094289,Cancer Research,02072 420 200,http://www.cancerresearchuk.org/,"Angel Building, 407 St. John's Street",London,,EC1V 4AD,,London,,24/04/2009 09:42:57,Sara.Turkes@initi8recruitment.com,"ID: 1094289
Status: Active
Created By: Sam King
Last Contacted: 2016-10-21
By: Max Petch
Last Updated: 2016-10-21
By: Max Petch
Last Perm Job: 2013-02-20
Managed By: Neville James
Contract: Sara Turkes

General Notes: 
CREATED DATE: Jul  2 2009 11:15AM
Supplier ID number is 149430 - please quote this in future communications (e.g. new business) as this will make any process a lot faster.

"
86799,1094290,192.com,02079092200,http://www.192.com/,8-10 Quayside Lodge,London,,SW6 2UZ,,London,,24/04/2009 10:16:05,Sara.Turkes@initi8recruitment.com,"ID: 1094290
Status: Active
Created By: Sam King
Last Contacted: 2016-11-18
By: Zak Abukar
Last Updated: 2017-11-23
By: Zak Abukar
Contract: Sara Turkes

General Notes: 
CREATED DATE: Aug 27 2013  1:47PM
Apparently they have an exclusive deal with BlueGlue (who cover all areas), which means they&#39;re not able to work outside of this company for recruitment. 


"
87153,1094291,E-Dialog,02032 196 200,,247 Tottenham Court Road,London,,W1T 7QX,GB,"London, UNITED KINGDOM",,28/04/2009 11:12:39,Eric@initi8recruitment.com ,"ID: 1094291
Status: Active
Created By: Eric Thwaite
Last Updated: 2017-01-26
By: Sam Covey
Contract: Eric Thwaite
"
87159,1094292,E-Dialog 2,02032 196 200,,247 Tottenham Court Road,London,,W1T 7QX,GB,"London, UNITED KINGDOM",,28/04/2009 11:16:20,Eric@initi8recruitment.com ,"ID: 1094292
Status: Active
Created By: Eric Thwaite
Last Updated: 2016-07-07
By: Karen Hellier
Contract: Eric Thwaite
"
87161,1094293,Betclick,02072 672 525,,10a Belmont street,London,,NW1 8HH,,London,,28/04/2009 11:23:01,Eric@initi8recruitment.com ,"ID: 1094293
Status: Active
Created By: Eric Thwaite
Last Updated: 2016-06-23
By: Karen Hellier
Contract: Eric Thwaite
"
87576,1094294,OXAM,01865 248248,www.oxam.com,13-14 Broad Street,Oxford,Oxfordshire,OX1 3BP,GB,"Oxford, Oxfordshire, UNITED KINGDOM",,05/05/2009 15:39:12,Stephen@initi8recruitment.com ,"ID: 1094294
Status: Lead
Created By: Stephen Hellier
Last Contacted: 2015-04-24
By: Lawrence Donnelly
Last Updated: 2016-07-29
By: Sam Covey
Last Perm Job: 2009-10-28
Managed By: Stephen Hellier
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Oct 28 2009  4:11PM
2/3rd of the staff are PHd holders like good uni's, pay very well and look for the best of the best. 
only asset management company based in Oxford - they are a hedge fund.

"
87598,1094295,Quadrangle,0207 357 9919,,"The Butlers Wharf Building, 30 Shad Thames ",London,,SE1 2YE,GB,"London, UNITED KINGDOM",,05/05/2009 18:01:20,Eric@initi8recruitment.com ,"ID: 1094295
Status: Active
Created By: Eric Thwaite
Last Contacted: 2014-09-15
By: Hichem Cherki
Last Updated: 2017-01-27
By: Kevin Anang
Last Perm Job: 2014-09-15
Managed By: Hichem Cherki
Contract: Eric Thwaite
"
88178,1094296,Skype,0207 2910350,,2 Stephen Street,London,,W1T 1AN,,London,,11/05/2009 15:13:30,Eric@initi8recruitment.com ,"ID: 1094296
Status: Incomplete
Created By: Eric Thwaite
Last Updated: 2016-11-10
By: Sam Covey
Contract: Eric Thwaite
"
88308,1094297,Insurecom Ltd,01273 852 000,,"171-173 Preston Road, Brighton",East Sussex,,BN1 6BN,GB,"East Sussex, UNITED KINGDOM",,13/05/2009 10:40:41,Eric@initi8recruitment.com ,"ID: 1094297
Status: Active
Created By: Eric Thwaite
Last Contacted: 2013-01-16
By: Jan Cook
Last Updated: 2017-03-29
By: Sam Covey
Contract: Eric Thwaite
"
88348,1094298,Northern Rock Plc,0191 285 7191,,"Norther Rock House, Gosforth",Newcastle,,NE3 4PL,,Newcastle,,13/05/2009 15:13:29,Eric@initi8recruitment.com ,"ID: 1094298
Status: Incomplete
Created By: Eric Thwaite
Last Contacted: 2013-05-24
By: Curtis Reed
Last Updated: 2016-07-29
By: Karen Hellier
Last Perm Job: 2011-01-11
Managed By: Jessica Miles
Contract: Eric Thwaite
"
88446,1094299,Bank of England,02076 014 444 ,,Threedneedle street,London,,EC2R 8AH,GB,"London, UNITED KINGDOM",104867983.rtf,14/05/2009 15:27:43,Eric@initi8recruitment.com ,"ID: 1094299
Status: Active
Created By: Eric Thwaite
Last Contacted: 2016-04-01
By: Danielle Green
Last Updated: 2016-11-29
By: Sam Covey
Last Perm Job: 2011-10-04
Managed By: Sam King
Contract: Eric Thwaite
"
88484,1094300,Genworth Financial,02083 803 000,,"Building 11, Chiswick Park, 556 Chiswick High road",London,,W4 5XR,,London,,15/05/2009 10:05:56,Eric@initi8recruitment.com ,"ID: 1094300
Status: Active
Created By: Eric Thwaite
Last Contacted: 2015-02-27
By: Simran Jutley
Last Updated: 2017-02-10
By: Sam Covey
Last Perm Job: 2012-05-15
Managed By: Jessica Miles
Last Contract Job: 2013-01-30
Managed By: Danielle Green
Contract: Eric Thwaite

General Notes: 
CREATED DATE: Feb 29 2012  1:01PM
Study support: 1k per CT, 2k per ST, 6k per CAI and 6k+ qualification bonus per SA exam completed. 
Pension
Medical/ life insurance
Reward top achievers award.

"
88727,1094301,Communisis,01132770202,http://www.communisis.com/,Wakefield Road,Leeds,West Yorkshire,LS10 1DU,,"Leeds, West Yorkshire",,18/05/2009 16:00:53,Sara.Turkes@initi8recruitment.com,"ID: 1094301
Status: Active
Created By: Sam King
Last Contacted: 2015-07-13
By: Simran Jutley
Last Updated: 2017-01-18
By: Sam Covey
Last Perm Job: 2014-03-10
Managed By: Dilpreet Kaur
Contract: Sara Turkes

General Notes: 
CREATED DATE: May 18 2009  4:01PM
Communisis own AI Data Intelligence

"
88796,1094302,OAMPS,01372 467 266 or 02079296880,www.oamps.co.uk,"Windsor House, High Street",Esher,Surrey,KT10 9RY,,"Esher, Surrey",,19/05/2009 11:01:08,Adam.oliver@initi8recruitment.com ,"ID: 1094302
Status: Incomplete
Created By: Sam King
Last Contacted: 2009-08-03
By: Sam King
Last Updated: 2016-07-29
By: Sam Covey
Last Perm Job: 2009-05-19
Managed By: Sam King
Contract: Adam Oliver
"
88822,1094303,Europ Assistance,0144 4411 999,http://www.europ-assistance.co.uk/,"Sussex House, Perrymount Road",Haywards Heath,West Sussex,RH16 1DN,,"Haywards Heath, West Sussex",,19/05/2009 12:32:52,Adam.oliver@initi8recruitment.com ,"ID: 1094303
Status: Active
Created By: Sam King
Last Updated: 2016-07-10
By: Karen Hellier
Contract: Adam Oliver
"
89012,1094304,TUI Luton 2,01582648450 ,,"Thomson Holidays, Wigmore House",Luton,Bedfordshire,LU2 9TN,,"Luton, Bedfordshire",,20/05/2009 17:12:06,Adam.oliver@initi8recruitment.com ,"ID: 1094304
Status: Incomplete
Created By: Sam King
Last Updated: 2009-05-20
By: Sam King
Contract: Adam Oliver
"
89099,1094305,Euristix 2,020 7043 4700,http://www.euristix.com/,22-24 Ely Place,London,,EC1N 6TE,,London,,21/05/2009 10:29:26,Adam.oliver@initi8recruitment.com ,"ID: 1094305
Status: Incomplete
Created By: Sam King
Last Updated: 2009-05-28
By: Sam King
Contract: Adam Oliver
"
89922,1094306,Confused.com,02920434398,,"Friary House, Greyfriars Road",Cardiff,,CF10 3AE,,Cardiff,,01/06/2009 12:10:48,Sara.Turkes@initi8recruitment.com,"ID: 1094306
Status: Incomplete
Created By: Sam King
Last Contacted: 2015-01-08
By: James Butler
Last Updated: 2016-01-06
By: Karen Hellier
Contract: Sara Turkes
"
90044,1094307,Boxwood Group,020 3170 7240,www.boxwoodgroup.com,15 Old Bailey,London,London,EC4M 7EF,GB,"London, London, UNITED KINGDOM",,02/06/2009 15:45:41,Stephen@initi8recruitment.com ,"ID: 1094307
Status: Incomplete
Created By: Stephen Hellier
Last Contacted: 2014-08-22
By: Samantha Hogben
Last Updated: 2014-08-22
By: Samantha Hogben
Contract: Stephen Hellier

General Notes: 
CREATED DATE: Dec 18 2012 11:28AM
This is a consultancy

"
90193,1094308,CarVal Investors,02072 927 700,http://www.carvalinvestors.com/,"Knowle Hill Park, Fairmile Lane",,Surrey,KT11 2PD,,Surrey,,04/06/2009 10:52:44,Sara.Turkes@initi8recruitment.com,"ID: 1094308
Status: Active
Created By: Sam King
Last Contacted: 2009-06-04
By: Sam King
Last Updated: 2016-06-27
By: Karen Hellier
Last Perm Job: 2009-06-04
Managed By: Sam King
Contract: Sara Turkes

General Notes: 
CREATED DATE: Oct 17 2012  2:02PM
Only four people in company, primarily use Excel


"
90470,1094309,Briggs Equipment UK,01543 437 800,www.briggsequipment.co.uk,"Orbital 7, Orbital Way",Cannock,Staffordshire,WS11 8XW,,"Cannock, Staffordshire",,08/06/2009 13:25:07,Louise@initi8recruitment.com ,"ID: 1094309
Status: Active
Created By: Louise Rowson
Last Updated: 2016-06-26
By: Karen Hellier
Contract: Louise Rowson
"
90477,1094310,Lloyds Banking Group Investment and Wholesale,020 7626 1500,,Monument,London,London,EC3,GB,"London, London, UNITED KINGDOM",,08/06/2009 13:54:13,danielle@initi8recruitment.com,"ID: 1094310
Status: Active
Created By: Danielle Green
Last Contacted: 2016-04-28
By: Danielle Green
Last Updated: 2017-01-17
By: Sam Covey
Last Perm Job: 2015-02-04
Managed By: Danielle Green
Last Contract Job: 2015-11-25
Managed By: Danielle Green
Contract: Danielle Green
"
90490,1094311,KPMG 2,0207 3111 000,,"OneCanada Square, Canary Wharf",London,London,E14 5AG,GB,"London, London, UNITED KINGDOM","354074.doc,354075.doc,354076.doc,2317524.pdf,2317525.pdf,94097090.pdf,94097091.pdf,94097092.docx,94097093.docx,94125567.docx",08/06/2009 15:01:42,danielle@initi8recruitment.com,"ID: 1094311
Status: Active
Created By: Danielle Green
Last Contacted: 2016-02-25
By: Danielle Green
Last Updated: 2017-03-29
By: Sam Covey
Last Perm Job: 2014-06-03
Managed By: Danielle Green
Last Contract Job: 2009-08-14
Managed By: Danielle Green
Contract: Danielle Green

General Notes: 
CREATED DATE: Mar 11 2014  4:30PM
The KPMG Information Pack, Code of Conduct, Benefits Package and Coversheet can be found in the Document Library > Consultant Notes


"
